Application_ID,Application_Date,Month,Product_Type,Branch_Tier,State,Status,Loan_Amount,Customer_Segment,TAT_Application_Submission_hrs,SLA_Breach_Application_Submission,TAT_Document_Verification_hrs,SLA_Breach_Document_Verification,TAT_Credit_Assessment_hrs,SLA_Breach_Credit_Assessment,TAT_Approval_Rejection_hrs,SLA_Breach_Approval_Rejection,TAT_Loan_Disbursal_hrs,SLA_Breach_Loan_Disbursal,Total_TAT_hrs,Total_TAT_days,SLA_Breached
AU2026169,2024-02-14,2024-02,Personal Loan,Rural,Rajasthan,Disbursed,350000.0,Salaried,15.6,1,54.6,1,52.2,1,14.9,0,18.5,0,155.8,6.5,1
AU2026170,2024-07-15,2024-07,Home Loan,Semi-Urban,Uttar Pradesh,Rejected,198000.0,Salaried,9.6,1,36.3,1,36.5,0,19.2,1,0.0,0,101.6,4.2,1
AU2026171,2024-08-02,2024-08,Vehicle Finance,Urban,Maharashtra,Pending Documents,1131000.0,MSME Owner,3.6,0,17.0,0,22.0,0,11.1,0,11.8,0,65.5,2.7,0
AU2026172,2024-11-25,2024-11,MSME Loan,Rural,Madhya Pradesh,Under Review,589000.0,Self-Employed,9.1,1,54.3,1,73.8,1,0.0,0,0.0,0,137.2,5.7,1
AU2026173,2024-05-07,2024-05,Personal Loan,Rural,Karnataka,Rejected,439000.0,Salaried,16.5,1,34.1,1,62.1,1,20.8,1,0.0,0,133.5,5.6,1
AU2026174,2025-02-10,2025-02,Business Loan,Urban,Karnataka,Under Review,102000.0,Self-Employed,2.5,0,16.2,0,56.4,1,0.0,0,0.0,0,75.1,3.1,1
AU2026175,2024-07-14,2024-07,Business Loan,Semi-Urban,Rajasthan,Disbursed,2237000.0,Self-Employed,9.9,1,16.7,0,57.5,1,14.9,0,20.2,0,119.2,5.0,1
AU2026176,2024-09-02,2024-09,Vehicle Finance,Semi-Urban,Punjab,Disbursed,188000.0,MSME Owner,9.9,1,34.8,1,45.0,0,9.9,0,26.5,1,126.1,5.3,1
AU2026177,2025-02-04,2025-02,MSME Loan,Urban,Karnataka,Disbursed,71000.0,Self-Employed,4.6,0,12.2,0,16.9,0,5.1,0,11.3,0,50.1,2.1,0
AU2026178,2024-06-25,2024-06,Business Loan,Rural,Tamil Nadu,Disbursed,347000.0,Salaried,12.4,1,28.7,1,114.0,1,18.0,1,35.6,1,208.7,8.7,1
AU2026179,2024-09-14,2024-09,Home Loan,Rural,Odisha,Rejected,417000.0,MSME Owner,12.7,1,66.7,1,28.5,0,27.9,1,0.0,0,135.8,5.7,1
AU2026180,2024-07-17,2024-07,Personal Loan,Rural,Punjab,Disbursed,477000.0,Farmer,12.6,1,39.8,1,32.4,0,29.4,1,24.4,1,138.6,5.8,1
AU2026181,2024-04-02,2024-04,Personal Loan,Semi-Urban,Uttar Pradesh,Disbursed,182000.0,Farmer,4.1,0,12.1,0,33.1,0,13.9,0,12.9,0,76.1,3.2,0
AU2026182,2024-06-12,2024-06,Vehicle Finance,Semi-Urban,Rajasthan,Under Review,86000.0,Salaried,7.2,0,17.6,0,27.0,0,0.0,0,0.0,0,51.8,2.2,0
AU2026183,2024-04-22,2024-04,Vehicle Finance,Urban,Odisha,Disbursed,403000.0,MSME Owner,2.3,0,22.2,0,25.9,0,11.6,0,7.8,0,69.8,2.9,0
AU2026184,2025-04-03,2025-04,MSME Loan,Semi-Urban,Rajasthan,Disbursed,166000.0,Farmer,7.9,0,14.2,0,26.1,0,8.6,0,21.0,0,77.8,3.2,0
AU2026185,2024-01-30,2024-01,Vehicle Finance,Semi-Urban,Uttar Pradesh,Disbursed,273000.0,Self-Employed,7.1,0,12.5,0,26.5,0,8.6,0,26.2,1,80.9,3.4,1
AU2026186,2024-09-28,2024-09,Home Loan,Rural,Tamil Nadu,Disbursed,357000.0,Self-Employed,10.2,1,74.6,1,67.4,1,16.2,1,23.3,0,191.7,8.0,1
AU2026187,2025-01-27,2025-01,Home Loan,Rural,Punjab,Rejected,764000.0,Salaried,12.2,1,53.7,1,64.9,1,25.9,1,0.0,0,156.7,6.5,1
AU2026188,2024-04-29,2024-04,Business Loan,Rural,Odisha,Rejected,291000.0,MSME Owner,16.1,1,36.1,1,112.0,1,12.4,0,0.0,0,176.6,7.4,1
AU2026189,2024-02-21,2024-02,MSME Loan,Urban,Maharashtra,Disbursed,428000.0,Self-Employed,5.0,0,21.9,0,40.7,0,10.5,0,9.7,0,87.8,3.7,0
AU2026190,2024-12-02,2024-12,Personal Loan,Semi-Urban,Madhya Pradesh,Rejected,502000.0,Self-Employed,8.8,1,12.9,0,38.0,0,15.8,0,0.0,0,75.5,3.1,1
AU2026191,2024-05-16,2024-05,Home Loan,Rural,Madhya Pradesh,Under Review,90000.0,MSME Owner,10.9,1,82.3,1,59.9,1,0.0,0,0.0,0,153.1,6.4,1
AU2026192,2025-02-21,2025-02,MSME Loan,Rural,Karnataka,Pending Documents,111000.0,Salaried,10.5,1,55.8,1,62.6,1,23.2,1,38.0,1,190.1,7.9,1
AU2026193,2025-01-26,2025-01,Home Loan,Urban,Rajasthan,Disbursed,50000.0,Self-Employed,3.5,0,35.6,1,32.0,0,7.8,0,16.6,0,95.5,4.0,1
AU2026194,2024-10-21,2024-10,Business Loan,Rural,Madhya Pradesh,Disbursed,205000.0,Salaried,10.7,1,38.5,1,94.4,1,13.3,0,37.8,1,194.7,8.1,1
AU2026195,2024-06-30,2024-06,Home Loan,Semi-Urban,Haryana,Rejected,1434000.0,Salaried,7.5,0,51.7,1,36.3,0,15.3,0,0.0,0,110.8,4.6,1
AU2026196,2024-03-31,2024-03,Business Loan,Semi-Urban,Maharashtra,Under Review,208000.0,Farmer,8.9,1,33.4,1,73.0,1,0.0,0,0.0,0,115.3,4.8,1
AU2026197,2024-10-30,2024-10,Business Loan,Urban,Madhya Pradesh,Disbursed,53000.0,MSME Owner,4.0,0,21.0,0,46.6,0,4.2,0,13.6,0,89.4,3.7,0
AU2026198,2025-02-16,2025-02,Business Loan,Semi-Urban,Punjab,Under Review,803000.0,MSME Owner,7.3,0,30.1,1,27.0,0,0.0,0,0.0,0,64.4,2.7,1
AU2026199,2025-04-12,2025-04,Business Loan,Urban,Punjab,Pending Documents,307000.0,Self-Employed,4.6,0,12.5,0,29.2,0,6.7,0,14.4,0,67.4,2.8,0
AU2026200,2024-01-15,2024-01,Vehicle Finance,Semi-Urban,Odisha,Disbursed,206000.0,MSME Owner,7.4,0,28.1,1,27.8,0,12.9,0,14.2,0,90.4,3.8,1
AU2026201,2025-04-30,2025-04,MSME Loan,Semi-Urban,Punjab,Pending Documents,319000.0,Self-Employed,5.3,0,24.2,1,27.0,0,18.9,1,24.7,1,100.1,4.2,1
AU2026202,2024-10-15,2024-10,Home Loan,Semi-Urban,Odisha,Disbursed,422000.0,Farmer,9.0,1,53.9,1,35.6,0,10.5,0,19.1,0,128.1,5.3,1
AU2026203,2024-10-15,2024-10,Home Loan,Rural,Maharashtra,Disbursed,1268000.0,Self-Employed,10.4,1,82.6,1,31.3,0,24.0,1,26.0,1,174.3,7.3,1
AU2026204,2025-03-04,2025-03,Business Loan,Rural,Madhya Pradesh,Disbursed,3168000.0,Salaried,14.9,1,26.2,1,103.3,1,26.7,1,47.6,1,218.7,9.1,1
AU2026205,2024-10-04,2024-10,MSME Loan,Urban,Tamil Nadu,Disbursed,291000.0,MSME Owner,2.5,0,13.0,0,20.9,0,7.6,0,12.6,0,56.6,2.4,0
AU2026206,2024-03-30,2024-03,Personal Loan,Urban,Uttar Pradesh,Rejected,561000.0,Self-Employed,2.2,0,15.6,0,24.4,0,10.8,0,0.0,0,53.0,2.2,0
AU2026207,2024-01-20,2024-01,Personal Loan,Urban,Tamil Nadu,Disbursed,77000.0,Salaried,3.8,0,23.7,0,24.4,0,9.9,0,14.2,0,76.0,3.2,0
AU2026208,2024-01-29,2024-01,MSME Loan,Urban,Gujarat,Rejected,335000.0,MSME Owner,3.1,0,17.0,0,32.6,0,7.9,0,0.0,0,60.6,2.5,0
AU2026209,2024-11-04,2024-11,Business Loan,Semi-Urban,Madhya Pradesh,Rejected,250000.0,Farmer,4.9,0,31.7,1,38.0,0,13.1,0,0.0,0,87.7,3.7,1
AU2026210,2024-01-11,2024-01,Vehicle Finance,Urban,Madhya Pradesh,Disbursed,1542000.0,Farmer,5.1,0,22.0,0,29.9,0,11.2,0,6.9,0,75.1,3.1,0
AU2026211,2024-09-01,2024-09,MSME Loan,Urban,Karnataka,Pending Documents,224000.0,Salaried,4.9,0,19.8,0,56.9,1,10.2,0,10.6,0,102.4,4.3,1
AU2026212,2024-06-18,2024-06,Vehicle Finance,Urban,Rajasthan,Disbursed,112000.0,Self-Employed,5.6,0,22.6,0,13.3,0,4.6,0,8.9,0,55.0,2.3,0
AU2026213,2024-04-13,2024-04,Business Loan,Urban,Odisha,Disbursed,122000.0,Self-Employed,4.3,0,16.7,0,29.9,0,9.7,0,15.9,0,76.5,3.2,0
AU2026214,2024-06-23,2024-06,Business Loan,Urban,Maharashtra,Disbursed,240000.0,Salaried,3.9,0,11.5,0,46.3,0,4.2,0,12.7,0,78.6,3.3,0
AU2026215,2025-04-15,2025-04,Personal Loan,Urban,Maharashtra,Under Review,78000.0,MSME Owner,2.4,0,18.6,0,26.7,0,0.0,0,0.0,0,47.7,2.0,0
AU2026216,2024-01-31,2024-01,MSME Loan,Urban,Punjab,Disbursed,928000.0,Farmer,5.4,0,20.8,0,56.5,1,9.6,0,15.0,0,107.3,4.5,1
AU2026217,2024-03-16,2024-03,MSME Loan,Urban,Rajasthan,Disbursed,123000.0,MSME Owner,5.7,0,22.1,0,50.5,1,11.6,0,12.4,0,102.3,4.3,1
AU2026218,2024-12-26,2024-12,Personal Loan,Urban,Odisha,Disbursed,50000.0,Self-Employed,5.7,0,13.7,0,32.5,0,11.2,0,12.0,0,75.1,3.1,0
AU2026219,2025-01-31,2025-01,Business Loan,Rural,Maharashtra,Rejected,50000.0,Salaried,9.0,1,33.5,1,43.7,0,17.3,1,0.0,0,103.5,4.3,1
AU2026220,2025-03-09,2025-03,Vehicle Finance,Rural,Gujarat,Rejected,139000.0,Salaried,16.5,1,56.6,1,45.7,0,12.2,0,0.0,0,131.0,5.5,1
AU2026221,2025-03-16,2025-03,Business Loan,Urban,Karnataka,Under Review,1538000.0,Self-Employed,4.7,0,22.6,0,38.2,0,0.0,0,0.0,0,65.5,2.7,0
AU2026222,2025-05-06,2025-05,Business Loan,Rural,Punjab,Disbursed,50000.0,MSME Owner,12.7,1,29.2,1,74.6,1,28.3,1,22.8,0,167.6,7.0,1
AU2026223,2024-07-10,2024-07,Home Loan,Semi-Urban,Gujarat,Rejected,50000.0,Salaried,9.6,1,39.2,1,43.4,0,11.0,0,0.0,0,103.2,4.3,1
AU2026224,2024-10-27,2024-10,Home Loan,Urban,Haryana,Disbursed,126000.0,MSME Owner,2.2,0,15.0,0,27.9,0,4.8,0,17.7,0,67.6,2.8,0
AU2026225,2024-06-21,2024-06,MSME Loan,Semi-Urban,Gujarat,Under Review,360000.0,Farmer,5.6,0,32.4,1,34.9,0,0.0,0,0.0,0,72.9,3.0,1
AU2026226,2024-06-14,2024-06,Home Loan,Urban,Uttar Pradesh,Disbursed,50000.0,MSME Owner,4.6,0,16.1,0,15.5,0,9.0,0,11.4,0,56.6,2.4,0
AU2026227,2025-05-14,2025-05,Personal Loan,Urban,Maharashtra,Disbursed,1034000.0,Salaried,4.2,0,20.2,0,25.8,0,10.6,0,7.5,0,68.3,2.8,0
AU2026228,2025-01-09,2025-01,Business Loan,Semi-Urban,Maharashtra,Rejected,882000.0,MSME Owner,4.6,0,28.7,1,62.0,1,19.9,1,0.0,0,115.2,4.8,1
AU2026229,2025-02-09,2025-02,Home Loan,Semi-Urban,Haryana,Under Review,742000.0,Farmer,8.7,1,38.9,1,20.4,0,0.0,0,0.0,0,68.0,2.8,1
AU2026230,2024-11-28,2024-11,Home Loan,Urban,Tamil Nadu,Rejected,816000.0,Salaried,4.7,0,17.7,0,12.2,0,9.1,0,0.0,0,43.7,1.8,0
AU2026231,2024-03-30,2024-03,Home Loan,Rural,Punjab,Pending Documents,112000.0,Salaried,16.1,1,51.9,1,67.2,1,26.2,1,20.2,0,181.6,7.6,1
AU2026232,2024-12-21,2024-12,Business Loan,Urban,Karnataka,Rejected,1736000.0,Self-Employed,5.9,0,23.0,0,33.5,0,9.8,0,0.0,0,72.2,3.0,0
AU2026233,2025-02-06,2025-02,MSME Loan,Urban,Odisha,Disbursed,108000.0,Salaried,3.7,0,10.7,0,36.3,0,9.3,0,12.0,0,72.0,3.0,0
AU2026234,2024-04-24,2024-04,Home Loan,Urban,Punjab,Under Review,320000.0,Farmer,2.5,0,30.7,1,14.9,0,0.0,0,0.0,0,48.1,2.0,1
AU2026235,2025-02-21,2025-02,Vehicle Finance,Urban,Odisha,Disbursed,517000.0,Self-Employed,5.4,0,18.1,0,17.2,0,6.7,0,16.2,0,63.6,2.7,0
AU2026236,2024-07-12,2024-07,Business Loan,Semi-Urban,Maharashtra,Disbursed,63000.0,Self-Employed,5.3,0,18.8,0,28.2,0,11.6,0,15.8,0,79.7,3.3,0
AU2026237,2025-01-10,2025-01,MSME Loan,Semi-Urban,Uttar Pradesh,Rejected,92000.0,Salaried,4.6,0,31.5,1,56.8,1,10.3,0,0.0,0,103.2,4.3,1
AU2026238,2024-03-06,2024-03,Vehicle Finance,Rural,Uttar Pradesh,Disbursed,1519000.0,Farmer,16.1,1,33.9,1,58.1,1,25.7,1,39.9,1,173.7,7.2,1
AU2026239,2025-01-08,2025-01,MSME Loan,Rural,Maharashtra,Disbursed,581000.0,Salaried,16.0,1,33.1,1,37.8,0,19.2,1,42.6,1,148.7,6.2,1
AU2026240,2025-04-30,2025-04,Personal Loan,Semi-Urban,Rajasthan,Disbursed,192000.0,Salaried,9.1,1,32.7,1,40.7,0,10.9,0,19.4,0,112.8,4.7,1
AU2026241,2024-07-19,2024-07,Personal Loan,Urban,Odisha,Disbursed,112000.0,MSME Owner,2.4,0,12.7,0,34.2,0,7.4,0,17.3,0,74.0,3.1,0
AU2026242,2024-01-17,2024-01,MSME Loan,Semi-Urban,Odisha,Disbursed,154000.0,Salaried,8.7,1,22.4,0,35.3,0,15.8,0,23.2,0,105.4,4.4,1
AU2026243,2024-11-04,2024-11,Personal Loan,Urban,Maharashtra,Disbursed,431000.0,Self-Employed,5.1,0,19.4,0,27.9,0,4.1,0,7.7,0,64.2,2.7,0
AU2026244,2025-04-16,2025-04,Personal Loan,Urban,Punjab,Disbursed,120000.0,MSME Owner,5.2,0,17.2,0,14.2,0,11.1,0,17.6,0,65.3,2.7,0
AU2026245,2024-04-23,2024-04,Personal Loan,Semi-Urban,Odisha,Under Review,226000.0,Self-Employed,5.9,0,23.5,0,33.4,0,0.0,0,0.0,0,62.8,2.6,0
AU2026246,2024-02-23,2024-02,Home Loan,Urban,Odisha,Disbursed,110000.0,Self-Employed,5.6,0,24.7,1,17.2,0,5.0,0,12.2,0,64.7,2.7,1
AU2026247,2024-03-13,2024-03,Vehicle Finance,Urban,Tamil Nadu,Disbursed,427000.0,Salaried,2.6,0,16.7,0,13.5,0,11.0,0,7.7,0,51.5,2.1,0
AU2026248,2025-01-16,2025-01,Home Loan,Urban,Punjab,Disbursed,267000.0,MSME Owner,4.0,0,25.4,1,30.3,0,8.9,0,13.4,0,82.0,3.4,1
AU2026249,2024-05-01,2024-05,Home Loan,Rural,Gujarat,Disbursed,1550000.0,Self-Employed,8.9,1,52.2,1,43.8,0,27.0,1,33.4,1,165.3,6.9,1
AU2026250,2024-06-12,2024-06,Home Loan,Urban,Punjab,Disbursed,219000.0,Salaried,3.7,0,28.3,1,22.9,0,7.7,0,14.0,0,76.6,3.2,1
AU2026251,2024-11-21,2024-11,Business Loan,Rural,Maharashtra,Disbursed,361000.0,Self-Employed,14.6,1,53.8,1,97.9,1,25.0,1,28.8,1,220.1,9.2,1
AU2026252,2025-02-24,2025-02,Personal Loan,Urban,Gujarat,Under Review,290000.0,Self-Employed,4.8,0,18.3,0,30.5,0,0.0,0,0.0,0,53.6,2.2,0
AU2026253,2024-08-16,2024-08,Personal Loan,Urban,Punjab,Disbursed,111000.0,Salaried,3.3,0,18.1,0,33.5,0,10.7,0,9.0,0,74.6,3.1,0
AU2026254,2024-05-15,2024-05,Personal Loan,Urban,Rajasthan,Pending Documents,63000.0,MSME Owner,3.6,0,22.4,0,18.3,0,7.1,0,12.1,0,63.5,2.6,0
AU2026255,2024-05-07,2024-05,MSME Loan,Rural,Madhya Pradesh,Disbursed,336000.0,Salaried,12.0,1,59.1,1,82.8,1,26.1,1,31.5,1,211.5,8.8,1
AU2026256,2024-06-28,2024-06,Vehicle Finance,Semi-Urban,Gujarat,Rejected,276000.0,Self-Employed,6.0,0,16.3,0,46.2,0,11.8,0,0.0,0,80.3,3.3,0
AU2026257,2025-02-06,2025-02,Home Loan,Rural,Uttar Pradesh,Pending Documents,990000.0,Self-Employed,17.0,1,40.9,1,54.1,1,25.9,1,26.1,1,164.0,6.8,1
AU2026258,2025-01-03,2025-01,Home Loan,Rural,Gujarat,Under Review,924000.0,Salaried,15.4,1,58.3,1,52.7,1,0.0,0,0.0,0,126.4,5.3,1
AU2026259,2024-01-25,2024-01,Personal Loan,Urban,Rajasthan,Disbursed,75000.0,MSME Owner,2.1,0,9.1,0,23.0,0,9.9,0,7.9,0,52.0,2.2,0
AU2026260,2024-08-12,2024-08,Business Loan,Urban,Haryana,Disbursed,131000.0,MSME Owner,4.4,0,9.3,0,42.1,0,7.8,0,17.2,0,80.8,3.4,0
AU2026261,2025-05-11,2025-05,Business Loan,Semi-Urban,Haryana,Rejected,71000.0,Salaried,9.4,1,23.8,0,59.6,1,9.8,0,0.0,0,102.6,4.3,1
AU2026262,2025-03-28,2025-03,Vehicle Finance,Urban,Maharashtra,Disbursed,1352000.0,Self-Employed,2.0,0,18.4,0,22.1,0,6.7,0,7.1,0,56.3,2.3,0
AU2026263,2024-09-09,2024-09,Personal Loan,Urban,Haryana,Pending Documents,63000.0,Self-Employed,2.2,0,10.2,0,13.9,0,8.7,0,8.2,0,43.2,1.8,0
AU2026264,2024-06-28,2024-06,Vehicle Finance,Urban,Haryana,Under Review,163000.0,MSME Owner,3.7,0,20.7,0,27.9,0,0.0,0,0.0,0,52.3,2.2,0
AU2026265,2024-07-11,2024-07,MSME Loan,Semi-Urban,Karnataka,Under Review,50000.0,Salaried,6.9,0,33.8,1,41.5,0,0.0,0,0.0,0,82.2,3.4,1
AU2026266,2025-02-28,2025-02,MSME Loan,Semi-Urban,Gujarat,Disbursed,184000.0,Salaried,4.8,0,27.8,1,74.9,1,9.3,0,18.3,0,135.1,5.6,1
AU2026267,2025-02-07,2025-02,Personal Loan,Semi-Urban,Tamil Nadu,Disbursed,477000.0,Salaried,5.2,0,25.3,1,44.2,0,14.1,0,11.0,0,99.8,4.2,1
AU2026268,2024-11-29,2024-11,Vehicle Finance,Rural,Odisha,Disbursed,497000.0,Self-Employed,10.5,1,36.0,1,70.4,1,16.3,1,45.0,1,178.2,7.4,1
AU2026269,2024-03-24,2024-03,Vehicle Finance,Urban,Madhya Pradesh,Disbursed,1403000.0,Farmer,3.7,0,21.8,0,18.2,0,8.6,0,16.1,0,68.4,2.9,0
AU2026270,2024-02-07,2024-02,MSME Loan,Semi-Urban,Tamil Nadu,Disbursed,157000.0,Salaried,5.9,0,35.3,1,59.1,1,13.1,0,27.8,1,141.2,5.9,1
AU2026271,2024-05-30,2024-05,Personal Loan,Semi-Urban,Rajasthan,Disbursed,200000.0,Salaried,8.3,1,14.4,0,22.2,0,9.9,0,26.7,1,81.5,3.4,1
AU2026272,2024-06-12,2024-06,Home Loan,Semi-Urban,Rajasthan,Disbursed,694000.0,Self-Employed,4.9,0,41.9,1,21.9,0,10.3,0,24.7,1,103.7,4.3,1
AU2026273,2025-05-02,2025-05,Home Loan,Semi-Urban,Uttar Pradesh,Disbursed,53000.0,Self-Employed,8.1,1,43.9,1,33.3,0,19.6,1,27.2,1,132.1,5.5,1
AU2026274,2024-02-07,2024-02,Business Loan,Rural,Gujarat,Disbursed,127000.0,Self-Employed,17.0,1,52.1,1,97.5,1,14.9,0,28.8,1,210.3,8.8,1
AU2026275,2024-03-28,2024-03,Personal Loan,Urban,Punjab,Disbursed,274000.0,Self-Employed,4.2,0,15.0,0,18.9,0,4.8,0,16.7,0,59.6,2.5,0
AU2026276,2024-03-23,2024-03,Personal Loan,Urban,Haryana,Under Review,51000.0,Salaried,2.1,0,17.8,0,12.5,0,0.0,0,0.0,0,32.4,1.4,0
AU2026277,2024-10-07,2024-10,Home Loan,Urban,Gujarat,Disbursed,410000.0,Salaried,5.1,0,25.2,1,14.1,0,10.8,0,12.6,0,67.8,2.8,1
AU2026278,2024-06-22,2024-06,MSME Loan,Rural,Gujarat,Pending Documents,266000.0,Salaried,15.7,1,33.5,1,92.6,1,27.1,1,41.5,1,210.4,8.8,1
AU2026279,2024-11-10,2024-11,Business Loan,Semi-Urban,Odisha,Disbursed,379000.0,Self-Employed,5.0,0,22.9,0,51.0,1,14.4,0,24.8,1,118.1,4.9,1
AU2026280,2024-12-26,2024-12,Vehicle Finance,Urban,Tamil Nadu,Rejected,135000.0,Self-Employed,2.6,0,13.5,0,33.8,0,11.3,0,0.0,0,61.2,2.6,0
AU2026281,2024-08-08,2024-08,Home Loan,Rural,Rajasthan,Pending Documents,833000.0,Self-Employed,13.6,1,55.5,1,27.5,0,19.6,1,41.7,1,157.9,6.6,1
AU2026282,2024-11-06,2024-11,MSME Loan,Rural,Maharashtra,Disbursed,92000.0,Salaried,17.0,1,41.9,1,95.2,1,13.2,0,30.5,1,197.8,8.2,1
AU2026283,2024-03-21,2024-03,Home Loan,Urban,Haryana,Disbursed,289000.0,Salaried,4.6,0,35.2,1,31.8,0,11.8,0,16.1,0,99.5,4.1,1
AU2026284,2024-02-21,2024-02,MSME Loan,Semi-Urban,Rajasthan,Disbursed,1037000.0,Salaried,4.3,0,34.7,1,25.2,0,19.7,1,23.1,0,107.0,4.5,1
AU2026285,2024-04-15,2024-04,Business Loan,Semi-Urban,Punjab,Under Review,180000.0,Salaried,8.6,1,31.3,1,37.7,0,0.0,0,0.0,0,77.6,3.2,1
AU2026286,2024-07-28,2024-07,Personal Loan,Urban,Madhya Pradesh,Rejected,713000.0,Salaried,3.8,0,18.2,0,33.1,0,8.2,0,0.0,0,63.3,2.6,0
AU2026287,2025-01-04,2025-01,MSME Loan,Urban,Karnataka,Disbursed,198000.0,Self-Employed,5.1,0,8.5,0,40.0,0,8.8,0,17.1,0,79.5,3.3,0
AU2026288,2024-05-15,2024-05,Business Loan,Urban,Karnataka,Disbursed,1143000.0,Self-Employed,5.0,0,21.1,0,53.8,1,7.4,0,17.8,0,105.1,4.4,1
AU2026289,2024-06-01,2024-06,Personal Loan,Semi-Urban,Uttar Pradesh,Disbursed,112000.0,MSME Owner,6.9,0,30.8,1,45.9,0,16.8,1,24.0,0,124.4,5.2,1
AU2026290,2024-02-19,2024-02,Personal Loan,Urban,Madhya Pradesh,Pending Documents,506000.0,Self-Employed,2.2,0,13.9,0,24.0,0,5.7,0,8.1,0,53.9,2.2,0
AU2026291,2024-07-20,2024-07,Vehicle Finance,Semi-Urban,Rajasthan,Disbursed,1967000.0,Self-Employed,9.4,1,23.4,0,43.7,0,19.1,1,11.7,0,107.3,4.5,1
AU2026292,2024-10-08,2024-10,Personal Loan,Semi-Urban,Odisha,Disbursed,50000.0,Self-Employed,4.0,0,35.2,1,25.0,0,19.0,1,12.0,0,95.2,4.0,1
AU2026293,2024-03-19,2024-03,Personal Loan,Urban,Tamil Nadu,Pending Documents,114000.0,Salaried,4.6,0,21.9,0,28.1,0,6.9,0,17.5,0,79.0,3.3,0
AU2026294,2024-07-03,2024-07,MSME Loan,Semi-Urban,Rajasthan,Disbursed,980000.0,Salaried,6.2,0,16.0,0,35.7,0,15.9,0,19.2,0,93.0,3.9,0
AU2026295,2024-08-06,2024-08,Personal Loan,Semi-Urban,Rajasthan,Disbursed,223000.0,Farmer,9.1,1,21.3,0,45.4,0,12.1,0,22.0,0,109.9,4.6,1
AU2026296,2024-05-30,2024-05,MSME Loan,Urban,Gujarat,Rejected,85000.0,Self-Employed,5.9,0,15.3,0,54.4,1,11.3,0,0.0,0,86.9,3.6,1
AU2026297,2024-09-02,2024-09,Business Loan,Semi-Urban,Odisha,Disbursed,99000.0,Salaried,10.0,1,30.1,1,47.3,0,15.4,0,11.6,0,114.4,4.8,1
AU2026298,2024-02-19,2024-02,Vehicle Finance,Rural,Madhya Pradesh,Under Review,416000.0,MSME Owner,11.4,1,26.3,1,48.3,1,0.0,0,0.0,0,86.0,3.6,1
AU2026299,2024-04-15,2024-04,Personal Loan,Urban,Rajasthan,Disbursed,50000.0,Self-Employed,3.2,0,12.4,0,32.9,0,5.2,0,11.9,0,65.6,2.7,0
AU2026300,2024-11-22,2024-11,MSME Loan,Semi-Urban,Maharashtra,Rejected,183000.0,Self-Employed,7.8,0,14.7,0,48.6,1,19.0,1,0.0,0,90.1,3.8,1
AU2026301,2025-05-15,2025-05,Vehicle Finance,Semi-Urban,Uttar Pradesh,Under Review,254000.0,MSME Owner,8.6,1,20.8,0,20.2,0,0.0,0,0.0,0,49.6,2.1,1
AU2026302,2024-08-30,2024-08,Home Loan,Rural,Gujarat,Disbursed,545000.0,Salaried,12.6,1,63.1,1,69.6,1,18.6,1,47.4,1,211.3,8.8,1
AU2026303,2024-06-06,2024-06,Vehicle Finance,Urban,Gujarat,Disbursed,2937000.0,Salaried,3.8,0,8.4,0,22.7,0,11.9,0,14.0,0,60.8,2.5,0
AU2026304,2024-08-29,2024-08,Home Loan,Urban,Haryana,Disbursed,508000.0,Salaried,3.8,0,25.3,1,24.3,0,10.6,0,8.8,0,72.8,3.0,1
AU2026305,2025-04-03,2025-04,Business Loan,Rural,Tamil Nadu,Disbursed,190000.0,Self-Employed,8.3,1,51.1,1,112.7,1,23.2,1,43.7,1,239.0,10.0,1
AU2026306,2024-02-16,2024-02,Vehicle Finance,Urban,Uttar Pradesh,Disbursed,241000.0,MSME Owner,4.8,0,23.8,0,24.2,0,7.4,0,9.4,0,69.6,2.9,0
AU2026307,2024-07-17,2024-07,Vehicle Finance,Rural,Karnataka,Disbursed,2923000.0,Farmer,17.9,1,45.5,1,39.9,0,16.0,0,26.3,1,145.6,6.1,1
AU2026308,2024-07-08,2024-07,Personal Loan,Semi-Urban,Maharashtra,Disbursed,107000.0,Salaried,7.3,0,35.4,1,38.9,0,13.9,0,24.0,0,119.5,5.0,1
AU2026309,2024-07-08,2024-07,Home Loan,Rural,Haryana,Disbursed,1284000.0,Farmer,11.0,1,86.5,1,37.5,0,28.7,1,46.9,1,210.6,8.8,1
AU2026310,2024-08-16,2024-08,Personal Loan,Rural,Maharashtra,Disbursed,195000.0,Farmer,12.9,1,43.8,1,57.3,1,29.4,1,41.5,1,184.9,7.7,1
AU2026311,2024-05-14,2024-05,Personal Loan,Urban,Rajasthan,Disbursed,54000.0,Self-Employed,2.7,0,12.1,0,33.3,0,6.6,0,12.8,0,67.5,2.8,0
AU2026312,2024-08-26,2024-08,Business Loan,Urban,Tamil Nadu,Disbursed,713000.0,Salaried,3.5,0,20.5,0,47.1,0,10.4,0,17.4,0,98.9,4.1,0
AU2026313,2024-04-25,2024-04,Home Loan,Semi-Urban,Uttar Pradesh,Under Review,214000.0,Self-Employed,5.7,0,26.8,1,24.7,0,0.0,0,0.0,0,57.2,2.4,1
AU2026314,2024-10-15,2024-10,Personal Loan,Rural,Uttar Pradesh,Pending Documents,952000.0,Salaried,17.0,1,42.2,1,27.2,0,14.5,0,27.3,1,128.2,5.3,1
